"","l1.t.0.580472279743976","l1.t.0.473299333927341","l1.t.0.366126388110706","l1.t.0.258953442294071","l1.t.0.151780496477436","l1.t.0.0446075506608015","l1.t0.0625653951558334","l1.t0.169738340972468","l1.t0.276911286789103","l1.t0.384084232605738","l1.t0.491257178422373","l1.t0.598430124239008","l1.t0.705603070055643","l1.t0.812776015872277","l1.t0.919948961688912","l1.t1.02712190750555","l1.t1.13429485332218","l1.t1.24146779913882","l1.t1.34864074495545","l1.t1.45581369077209"
"Thbd",0.854542457772126,0.551810503109868,0.372849027779543,0.415845525532799,0.538365355262646,0.440374321943079,0.131351471749951,-0.101398667646813,-0.115386842299402,-0.0589609149801718,-0.0710166745778314,-0.168005145842992,-0.343962562311724,-0.592925157520102,-0.9089291650042,-1.28601081830009,-1.71820635094385,-2.19955199647154,-2.72408398841925,-3.28583856032304
"Hhip",0.329183236717125,0.156532948400195,0.00427378792012611,-0.106660050425029,-0.129943662585091,-0.00586205269147446,0.231574476101217,0.464826263053979,0.611204881257421,0.659122511302222,0.607162100386696,0.460712544373461,0.226408639016417,-0.0891148199305291,-0.479223036713483,-0.93728121557854,-1.4566545607718,-2.03070827653936,-2.65280756712733,-3.31631763678179
"Mup20",0.2188144284191,0.512292819553418,0.746161167491497,0.868283891970473,0.876165009530394,0.80255795966888,0.667952133564913,0.481222814174093,0.253936955756237,0.00348945586899667,-0.256003599669725,-0.521973544119001,-0.79396558624331,-1.07152493480713,-1.35419679857495,-1.64152638631124,-1.93305890678048,-2.22833956874716,-2.52691358097575,-2.82832615223073
"Racgap1",2.09196314688402,-0.175872404608233,-1.52695661380863,-1.20732482844371,0.119724667112292,0.834153870504766,0.602196849710738,0.253144437246426,0.281062471736621,0.472510033133214,0.60233682069097,0.64110862089021,0.595219091360829,0.471061889732754,0.275030673635884,0.0135191007001392,-0.307079171444571,-0.680370485168337,-1.09996118284123,-1.55945760683337
"Edn1",-0.629238830025488,-0.121444622028306,0.256657035952813,0.395669080266945,0.349325684376748,0.283529553491448,0.254670649502531,0.219352613896485,0.146207117375331,0.0330768563440959,-0.118638471450285,-0.306572608900323,-0.528182360126045,-0.780924529247475,-1.06225592038465,-1.36963333765758,-1.7005135851863,-2.05235346709083,-2.42260978749122,-2.80873935050746
"Socs2",0.273622007492116,0.0211308711732408,-0.141014236325227,-0.1407102313135,-0.0756003473566166,-0.154976710308811,-0.378656732210666,-0.558242898491375,-0.593954932857513,-0.565186629368753,-0.548648658130143,-0.554860556423263,-0.582224884271116,-0.629144201696717,-0.694021068723066,-0.775258045373172,-0.87125769167005,-0.980422567636697,-1.10115523329613,-1.23185824867135
"Gfpt2",0.131183467300143,0.271259371404039,0.403981897749415,0.517937848880228,0.53974256662529,0.359664945181241,0.0276538036131713,-0.264049144960971,-0.413488910567941,-0.498003222458352,-0.592748691119758,-0.708129867667872,-0.84269776336516,-0.995003389474091,-1.16359775725714,-1.34703187797677,-1.54385676289545,-1.75262342327566,-1.97188287037986,-2.20018611547052
"Prc1",2.25379760356425,0.0440648823863677,-1.32557676386181,-1.16166330518986,-0.034663806688431,0.62873879482935,0.492786968739363,0.209324489515363,0.176934430414869,0.252506492166453,0.279420431834791,0.237525639800906,0.13165369624744,-0.0333638186429509,-0.252695324687622,-0.521509241703935,-0.834973989509234,-1.18825798792088,-1.57652965675624,-1.99495741583264
"Cspg4",-0.224993034592529,-0.0455090782329526,0.0830236256457916,0.11924903661321,0.108068093379483,0.152603670162227,0.277565167543469,0.436550160019718,0.580670395643056,0.661051911922064,0.6412896946634,0.521676998446287,0.309225078723759,0.0109451909488421,-0.36615140942543,-0.81505346694603,-1.32874972615992,-1.90022893161408,-2.52247982785547,-3.18849115943107
"Gm1673",-1.35891193390907,-1.66644967754998,-1.73787260005151,-1.37687603195076,-0.723249799638976,-0.146173446293227,0.242987144360063,0.566859069674788,0.894601439680849,1.17933725931082,1.37608758102634,1.48321211439292,1.50700416219536,1.4537570272185,1.32976401224711,1.14131842006602,0.894713553460044,0.596242715213973,0.252199208112625,-0.131123665059194
"Id2",0.50596867409749,0.358860494335675,0.233770898638185,0.147998908055776,0.0737355989480382,-0.0462113854419391,-0.207981564616072,-0.352950834609019,-0.451573726036614,-0.532637170675618,-0.623310587376006,-0.727024066629648,-0.842861967263479,-0.969908648104444,-1.10724846797947,-1.25396578571551,-1.40914496013948,-1.57187035007833,-1.741226314359,-1.91629721180843
"Id1",0.00405366149766492,-0.0492239072889798,-0.0241746615276176,0.149273955535271,0.497388602665637,1.00631755561083,1.50318877423727,1.67589830047848,1.40546168561133,0.945503691149809,0.523972655906933,0.172010972119919,-0.115266349245308,-0.34274429722281,-0.51530786084667,-0.637842029150947,-0.715231791169715,-0.752362135937044,-0.754118052487008,-0.725384529853677
"Cdkn1b",-0.0041959328827726,0.0325483475348698,0.0653893997309067,0.08961649144148,0.0860421009385525,0.0270836735538608,-0.0757367525965365,-0.176072520796501,-0.250978282457429,-0.323843130831705,-0.416474691963434,-0.530950831599073,-0.665737677074678,-0.819301355726325,-0.99010799489009,-1.17662372190203,-1.37731466409822,-1.59064694881475,-1.81508670338766,-2.04910005515303
"Gm14964",0.538976945757362,0.58330574571437,0.608957642990938,0.600506464908166,0.570501656809946,0.5507167778642,0.553921841000508,0.57550889801893,0.605706249485421,0.626171083195446,0.622309893878231,0.59335399352607,0.541065471128629,0.467206415675581,0.373538916156596,0.261825061561342,0.133826940879493,-0.0086933568992808,-0.163973742785312,-0.330252127788927
"Rspo3",-1.91366532475266,-1.30117708156774,-0.759659295476211,-0.353203631848424,-0.114414435840031,-0.0483634902982089,-0.0704008371698312,-0.0173184965860274,0.175811664711207,0.383787428621019,0.494703472037113,0.497652285506853,0.400215062807237,0.20997299771526,-0.0654927159920801,-0.418600884537785,-0.841770314144855,-1.3274198110363,-1.86796818143512,-2.45583423156432
"Icos",-1.44652060476533,-1.12633157507816,-0.804027435404288,-0.478444799226316,-0.159565251551226,0.134725523612628,0.389484242177737,0.592645981866859,0.742635585662174,0.857429009173162,0.952919779761996,1.03251086224181,1.09731869367048,1.14845971110588,1.1870503516059,1.21420705222838,1.23104625003124,1.23868438207233,1.23823788540953,1.23082319710071
"Tubb2b",-0.85216132541135,-0.738459159351667,-0.568123491555879,-0.300479449473265,-0.0630810992961208,-0.0910845616167921,-0.354582000538452,-0.58623828055345,-0.637839945933134,-0.601001385981824,-0.567237351157976,-0.549742714687576,-0.547375079367196,-0.558992047993403,-0.58345122336277,-0.619610208271875,-0.666326605517279,-0.722458017895565,-0.786862048203295,-0.85839629923704
"Rab20",-1.66639770854061,-1.39694166440613,-1.11645737222583,-0.813973671857817,-0.46958210968747,-0.0604386049877979,0.369808185363305,0.71858510838739,0.93013157566127,1.04067157333383,1.08710984396004,1.07842832463021,1.01849739165029,0.911187421326247,0.760368789964019,0.569911873869583,0.343687049348891,0.0855646927078845,-0.200584819747465,-0.510891111711206
"Ier2",1.09318670753149,0.851939089272204,0.635378556615962,0.462502211068991,0.296286292156559,0.064217168412041,-0.211505467892732,-0.424047248793956,-0.524779291449637,-0.580187440698974,-0.651435556087631,-0.746570087903111,-0.863913790636194,-1.00178941877767,-1.15851972681832,-1.33242746924894,-1.52183540056031,-1.72506627524321,-1.94044284778844,-2.16628787268678
"Pvalb",0.13133627708865,0.71787412105618,1.04614570639504,0.901352309214649,0.435262084936831,0.0510862642963482,-0.105490014181845,-0.123433746215308,-0.0898086349773354,-0.0726303844615927,-0.122006255547651,-0.241526345430157,-0.42626529930195,-0.671297762355873,-0.971698379784763,-1.32254179678146,-1.71890265853881,-2.15585561024966,-2.62847529710684,-3.13183636430318
"Cd44",0.243587228023653,-0.075310112369977,-0.154946720752228,0.193431185453462,0.679044843967446,0.694776585589142,0.207721031424156,-0.298481894426994,-0.539225098221903,-0.638512004581315,-0.727618905502479,-0.826291068983763,-0.933856845775365,-1.04964458662749,-1.17298264229034,-1.30319936351413,-1.43962310104904,-1.58158220564529,-1.72840502805309,-1.87941991902262
"Mex3b",-2.77029808298468,-2.24577900523934,-1.63190760579112,-0.857307578535977,-0.017575996455317,0.676142956313309,1.11091164046747,1.26423020995399,1.17376330447865,0.984434094358024,0.81743681004803,0.689222530558145,0.597068008520286,0.538249996566306,0.51004524732808,0.509730513437481,0.534582547526395,0.581878102226642,0.64889393017015,0.73290678398874
"Phactr2",0.17392559098006,0.14635190332399,0.113991504788132,0.0709834698082474,-0.00743395949143161,-0.156560562169469,-0.352678390904003,-0.519565274488637,-0.61757210772741,-0.67933881772862,-0.736427912098835,-0.793711651446675,-0.851176368279753,-0.908808395105691,-0.966594064432097,-1.02451970876659,-1.08257166061678,-1.14073625249029,-1.19899981689473,-1.25734868633772
"Tril",0.0591925768662723,0.0153938149734149,-0.0200774430925423,-0.0383650264146011,-0.0160488051701671,0.0770408420484519,0.199766670989004,0.247749439740035,0.169017402905336,0.014395291691123,-0.167511551330744,-0.368074887241893,-0.58598470292201,-0.819930985250796,-1.06860372110794,-1.33069289737314,-1.60488850092609,-1.88988051864649,-2.18435893741402,-2.48701374410839
"Ccl12",-1.12423934488327,-0.92170421004233,-0.719003005231002,-0.51572531746198,-0.307974577006519,-0.0899886802128275,0.131636104558653,0.339309667289187,0.522429874231901,0.684270869773899,0.828814577476964,0.957611735292994,1.07176802728995,1.17238913753578,1.26058075009843,1.33744854904586,1.40409821844603,1.46163544236689,1.51116590487639,1.55379529004249
"Xist",0.497009948284754,0.222205939248378,0.03260224806269,-0.00212655069616368,0.0505539312138308,0.0314747088332342,-0.0775825702356444,-0.167823981986236,-0.186102356823425,-0.192360744835711,-0.242110078013533,-0.341021905575547,-0.485644157882911,-0.67252476529679,-0.89821165817835,-1.15925276688875,-1.45219602178916,-1.77358935324075,-2.11998069160466,-2.48791796724208
"Slc39a1",0.0549294090583716,5.47441346648794e-05,-0.0546624263240527,-0.109220995219186,-0.165618672264796,-0.22714220469181,-0.294128016467755,-0.364258497055572,-0.435513381612805,-0.506607090491211,-0.576621990427127,-0.645484489586163,-0.713275506721186,-0.780075960585075,-0.845966769930694,-0.911028853510921,-0.975343130078632,-1.03899051838669,-1.10205193718797,-1.16460830523534
"Cdh13",2.41511325635035,1.72804959562533,1.16361753487537,0.823575572395549,0.632433988671834,0.397316765693615,0.128943823520174,0.0208397341568315,0.147420319421376,0.346908696001464,0.474728429651037,0.513777306358827,0.470288597725496,0.350495575351675,0.160631510838036,-0.0930703242147752,-0.404376658206102,-0.767054219535308,-1.17486973660172,-1.62158993780469
"Cybb",-1.22674086666329,-0.997681230996118,-0.76760412358938,-0.53580609019701,-0.304979300202448,-0.080299686339033,0.132529175405216,0.327419643715751,0.502291994531359,0.662634563427208,0.81348988687733,0.956126047468618,1.09112017463513,1.21904939781097,1.3404908464302,1.45602164992689,1.56621893773512,1.67165983928896,1.77292148402249,1.87058100136978
"Ccl8",2.67785353485775,1.90775238286016,1.35409072760377,1.1926378962001,1.23397646615685,1.04551924682832,0.589322921872183,0.18292444746626,0.00240215932483656,-0.0658058200663968,-0.134531753260866,-0.220227499708151,-0.321701480790429,-0.437762117889878,-0.567217832388685,-0.708877045669038,-0.861548179113116,-1.0240396541031,-1.19515989202117,-1.37371731424952
"Srpx2",-0.700583469559121,-0.789225989850644,-0.77811394568977,-0.584859071629897,-0.276546522247852,-0.0238846104483844,0.0868231840899475,0.0469230110723779,-0.118294016790302,-0.324775116403454,-0.502754527987559,-0.643638761770239,-0.750032550050775,-0.824540625128443,-0.86976771930252,-0.888318564872284,-0.882797894137012,-0.855810439395975,-0.80996093294846,-0.747854107093735
"Gm26917",0.708709772213167,0.119083735760865,-0.301458181850954,-0.410918395588981,-0.288544457004664,-0.165718465512228,-0.125430367240449,-0.11550107106615,-0.105077545475112,-0.112343812674925,-0.155072852391853,-0.233873803638677,-0.346213785361127,-0.489559916504905,-0.66137931601573,-0.859139102839317,-1.08030639592138,-1.32234831420762,-1.58273197664376,-1.85892450217552
"Egr3",-0.262380323861986,-0.0204223103131036,0.213117965997794,0.430508630987676,0.625975251538824,0.794777815719288,0.92499112697927,0.99836832935007,1.00821194416856,0.969976476748531,0.8980363101393,0.796379419924318,0.667092441466787,0.512262010129905,0.333974761276871,0.13431733027088,-0.0846236475248622,-0.320761536747164,-0.572009702032823,-0.836281508018642
"Hoxc8",1.2134660373301,0.961987243007712,0.732589311556606,0.544053822404801,0.389522499265444,0.244601980441322,0.103898093870495,-0.0207982572042601,-0.12934535387941,-0.244654587328307,-0.386075098019881,-0.554970184633573,-0.749410649910998,-0.967467296593796,-1.20721092742359,-1.46671234514201,-1.74404235249069,-2.03727175221127,-2.34447134704535,-2.66371193973459
"Vegfd",1.20182518570494,1.11342286470975,1.03324050094183,0.966227696792149,0.879875995160045,0.717904488681286,0.486564004205972,0.24811139714711,0.039537321731838,-0.153408860548594,-0.346166083223875,-0.541000025698085,-0.737764865806266,-0.936314781383447,-1.13650395026466,-1.33818655028494,-1.54121675927932,-1.74544875508283,-1.95073671553051,-2.15693481845739
"Itih5",0.640052936386833,0.340153512745842,0.120364468788987,0.046580002427908,0.0609689492395723,0.0219517923523915,-0.104022680687528,-0.252709376342141,-0.382747942824431,-0.502290045686953,-0.62189524187633,-0.743102381367518,-0.865798979635386,-0.989872552154792,-1.11521061440061,-1.24170068184769,-1.3692302699709,-1.4976868942451,-1.62695807014517,-1.75693131314595
"Ugdh",0.415057325873071,0.26684396715004,0.193629584960359,0.252685747454448,0.325061219673015,0.177236132182275,-0.181585063960415,-0.524330628169484,-0.718820457919074,-0.82581468297393,-0.909287311436909,-0.979900573457551,-1.0385574221717,-1.0861608107152,-1.1236136922239,-1.15181901983365,-1.17167974668029,-1.18409882589968,-1.18997921062765,-1.19022385400007
"Bambi",-1.91344799645238,-1.50241039318995,-1.1195511824873,-0.787524322508955,-0.47830212480789,-0.131364144070474,0.235386304111524,0.533799120371656,0.712404515612148,0.793394727149972,0.801359942180816,0.743983313514677,0.625852984971284,0.451557100370378,0.22568380353172,-0.0471787617249734,-0.362442451579938,-0.715519122213434,-1.10182062980573,-1.51675883053707
"Hoxb9",-0.607952979426517,-0.390464802298175,-0.172674472800912,0.0450342451660426,0.253168326375579,0.436028831459458,0.585117358124532,0.69852503766932,0.779156983960851,0.838543222139834,0.886528174654334,0.925188551177531,0.955179100539358,0.977154571569739,0.991769713098618,0.999679273955915,1.00153800297157,0.998000648975518,0.989721960797684,0.977356687268005
"Lst1",-2.49484329480479,-2.04337774427942,-1.60164935048878,-1.17628244778493,-0.739933445808576,-0.24521392617834,0.27004996171161,0.69209190358642,0.956255304965914,1.0953132963767,1.14434474895687,1.11351739564449,1.00843872569877,0.834716228378918,0.59795739294416,0.303769708653683,-0.0422393352332756,-0.434462249457512,-0.867291544759827,-1.335119731881
"Adamts18",-0.316435064572896,0.235662964805631,0.744128669570744,1.16396534854656,1.39308032961092,1.29673214507731,0.903093875138,0.38595181605374,-0.116084077692839,-0.540214399456762,-0.846002332003893,-1.03417184147687,-1.11298180473597,-1.09069109864143,-0.975558600053517,-0.775843185832489,-0.499803732838593,-0.155699117932093,0.248211782026755,0.703670090177704
"Adamts9",-2.45292631234919,-2.30659453385732,-2.05488984255091,-1.60855903796536,-1.00583262429139,-0.376011039208311,0.17287000887685,0.554112531557643,0.741667774376028,0.822219664402941,0.873056258351586,0.907131522039985,0.925622394922139,0.929705816452057,0.920558726083736,0.899358063271179,0.867280767468393,0.825503778129368,0.775204034708116,0.717558476658633
"Ptgs2",-1.3219855366783,-1.06473332538982,-0.714587649876608,-0.202867237868625,0.29001639704944,0.420844966906762,0.173231987479974,-0.175349776410551,-0.439729591538572,-0.627817153861844,-0.763065012842993,-0.851859228222996,-0.897461660790194,-0.903134171332932,-0.872138620639544,-0.807736869498378,-0.71319077869777,-0.591762209026066,-0.446713021271603,-0.281305076222727
"Ptk7",-1.62757956540255,-1.53322320882769,-1.36283489614245,-1.05154491158232,-0.620059571004271,-0.150210446647747,0.290582671758614,0.649232750941536,0.901135675577564,1.0743492398266,1.19589593700628,1.2726175611692,1.30766161887615,1.30417561668796,1.2653070611654,1.19420345886931,1.09401231636047,0.967881140199704,0.818957436947807,0.650388713165586
"Slc16a3",-3.28895930129056,-1.66705754807001,-0.306258298730567,0.5628404716311,0.896522548149216,0.789512756762376,0.398454183765101,-0.0680738732775636,-0.458464599357348,-0.731773634260336,-0.867770457583858,-0.871193298739194,-0.751351177223326,-0.517553112533212,-0.179108124165855,0.254674768381785,0.77448654561272,1.37101818803,2.03496067613661,2.75700499043561
